pose_id,session_id,recorded_at_utc,yaw_deg,pitch_deg,roll_deg,yaw_raw_deg,yaw0_deg,yaw_stddev_deg,pitch_stddev_deg,roll_stddev_deg,imu_samples,magnetic_samples,S1_Bx_raw_mT,S1_By_raw_mT,S1_Bz_raw_mT,S2_Bx_raw_mT,S2_By_raw_mT,S2_Bz_raw_mT,S1_Bx_stddev_mT,S1_By_stddev_mT,S1_Bz_stddev_mT,S2_Bx_stddev_mT,S2_By_stddev_mT,S2_Bz_stddev_mT,S1_Bx_corrected_mT,S1_By_corrected_mT,S1_Bz_corrected_mT,S2_Bx_corrected_mT,S2_By_corrected_mT,S2_Bz_corrected_mT,yaw_imu_original_deg,heading_error_estimate_deg,yaw_model_frame_deg,dial_frame_offset_applied_deg
137,cal-20260717T104800Z,2026-07-17T11:17:31.288333+00:00,-14.674291,-0.264408,10.410012,-9.868734,0.325617,0.007764,0.014471,0.007593,210,32,-1.001437,-3.019625,1.221937,-1.433250,1.797688,-0.483875,0.133432,0.125544,0.116712,0.092302,0.101446,0.099373,-0.945292,-3.096953,1.264557,-1.511854,1.728271,-0.458354,-10.194351,0.901948,-9.292403,5.381888050930
138,cal-20260717T104800Z,2026-07-17T11:17:38.744170+00:00,-25.263602,-0.265524,10.497641,-20.424496,0.325617,0.008649,0.011449,0.017289,217,32,-1.243375,-2.783813,1.139250,-1.264813,2.220312,-0.692125,0.109744,0.140501,0.107786,0.100680,0.098345,0.082323,-1.187229,-2.861141,1.181870,-1.343417,2.150896,-0.666604,-20.750113,0.868399,-19.881714,5.381888050930
139,cal-20260717T104800Z,2026-07-17T11:17:46.139141+00:00,-34.976662,-0.174077,10.495301,-30.104281,0.325617,0.004031,0.014639,0.010819,217,32,-1.519000,-2.551063,0.964688,-1.059625,2.453063,-0.820750,0.121946,0.156413,0.141051,0.094582,0.115378,0.098787,-1.462854,-2.628391,1.007307,-1.138229,2.383646,-0.795229,-30.429898,0.835124,-29.594774,5.381888050930
140,cal-20260717T104800Z,2026-07-17T11:17:55.939746+00:00,-44.850844,-0.131892,10.522747,-39.934363,0.325617,0.032409,0.012199,0.041841,217,32,-1.730312,-2.205000,0.796250,-0.826875,2.676625,-0.927937,0.142145,0.121946,0.121309,0.092929,0.100920,0.074611,-1.674167,-2.282328,0.838870,-0.905479,2.607208,-0.902417,-40.259980,0.791024,-39.468956,5.381888050930
141,cal-20260717T104800Z,2026-07-17T11:18:06.075859+00:00,-54.855720,-0.126775,10.705902,-49.893629,0.325617,0.013693,0.005896,0.019445,211,32,-1.883438,-1.724187,0.597187,-0.621688,2.793000,-1.007562,0.116047,0.129005,0.094325,0.120949,0.116754,0.090555,-1.827292,-1.801516,0.639807,-0.700292,2.723583,-0.982042,-50.219246,0.745414,-49.473832,5.381888050930
142,cal-20260717T104800Z,2026-07-17T11:18:15.391834+00:00,-64.885456,0.123543,10.704450,-59.881446,0.325617,0.008205,0.005135,0.003990,218,32,-1.990625,-1.212750,0.382812,-0.370563,2.832813,-1.035125,0.100920,0.113389,0.134876,0.095549,0.094325,0.092929,-1.934479,-1.290078,0.425432,-0.449167,2.763396,-1.009604,-60.207063,0.703495,-59.503568,5.381888050930
143,cal-20260717T104800Z,2026-07-17T11:19:15.621217+00:00,55.277138,-0.031918,5.494074,60.569899,0.325617,0.007143,0.003448,0.013553,214,32,1.515937,-1.960000,0.854437,-1.399563,-1.757875,0.842187,0.096356,0.089749,0.109169,0.100295,0.116588,0.095953,1.572083,-2.037328,0.897057,-1.478167,-1.827292,0.867708,60.244282,0.414744,60.659026,5.381888050930
144,cal-20260717T104800Z,2026-07-17T11:19:23.810201+00:00,45.407082,-0.283303,5.785762,50.741827,0.325617,0.011884,0.004044,0.019978,210,32,1.209688,-2.462250,1.074938,-1.666000,-1.286250,0.618625,0.152654,0.118727,0.104084,0.116754,0.116089,0.094582,1.265833,-2.539578,1.117557,-1.744604,-1.355667,0.644146,50.416210,0.372760,50.788970,5.381888050930
145,cal-20260717T104800Z,2026-07-17T11:19:28.792227+00:00,35.591958,-0.399961,5.985498,40.952244,0.325617,0.018157,0.005939,0.012365,210,32,0.915687,-2.845063,1.221938,-1.757875,-0.624750,0.422625,0.130794,0.128102,0.136304,0.126772,0.101875,0.080419,0.971833,-2.922391,1.264557,-1.836479,-0.694167,0.448146,40.626627,0.347219,40.973846,5.381888050930
146,cal-20260717T104800Z,2026-07-17T11:19:34.573777+00:00,25.883929,-0.526384,6.124502,31.273856,0.325617,0.007695,0.008336,0.005260,210,32,0.637000,-3.175813,1.316875,-1.828313,-0.012250,0.177625,0.108502,0.157154,0.116588,0.088391,0.104872,0.094582,0.693146,-3.253141,1.359495,-1.906917,-0.081667,0.203146,30.948239,0.317578,31.265817,5.381888050930
147,cal-20260717T104800Z,2026-07-17T11:19:41.105989+00:00,15.175874,-0.619017,6.266691,20.599290,0.325617,0.004881,0.005423,0.003817,218,32,0.303187,-3.426938,1.479188,-1.852812,0.630875,-0.079625,0.117704,0.123170,0.120307,0.106657,0.102444,0.084183,0.359333,-3.504266,1.521807,-1.931417,0.561458,-0.054104,20.273673,0.284089,20.557762,5.381888050930
148,cal-20260717T104800Z,2026-07-17T11:19:49.184471+00:00,4.888300,-0.632693,6.212223,10.353133,0.325617,0.009485,0.006097,0.015427,210,32,-0.042875,-3.607625,1.515937,-1.751750,1.270938,-0.324625,0.113900,0.125544,0.114027,0.085326,0.101064,0.072305,0.013271,-3.684953,1.558557,-1.830354,1.201521,-0.299104,10.027516,0.242672,10.270188,5.381888050930
149,cal-20260717T104800Z,2026-07-17T11:20:02.071525+00:00,-4.488024,-0.558886,5.382837,1.042878,0.325617,0.014392,0.002588,0.006209,217,32,-0.290938,-3.699500,1.515937,-1.641500,1.840563,-0.563500,0.112660,0.140811,0.108457,0.105608,0.095549,0.102632,-0.234792,-3.776828,1.558557,-1.720104,1.771146,-0.537979,0.717261,0.176603,0.893864,5.381888050930
150,cal-20260717T104800Z,2026-07-17T11:20:10.489093+00:00,-15.490868,-0.508001,5.442481,-9.916811,0.325617,0.002777,0.006280,0.002861,217,32,-0.692125,-3.629062,1.497563,-1.368937,2.379563,-0.722750,0.119216,0.104084,0.111971,0.120628,0.103338,0.085326,-0.635979,-3.706391,1.540182,-1.447542,2.310146,-0.697229,-10.242428,0.133448,-10.108980,5.381888050930
151,cal-20260717T104800Z,2026-07-17T11:20:17.473804+00:00,-25.533687,-0.435086,5.485038,-19.923821,0.325617,0.002922,0.006636,0.009006,210,32,-1.041250,-3.430000,1.396500,-1.139250,2.679688,-0.912625,0.110623,0.108502,0.121946,0.098787,0.098345,0.084183,-0.985104,-3.507328,1.439120,-1.217854,2.610271,-0.887104,-20.249438,0.097639,-20.151799,5.381888050930
152,cal-20260717T104800Z,2026-07-17T11:20:26.022126+00:00,-35.526085,-0.358176,5.524260,-29.872393,0.325617,0.016045,0.010524,0.017561,218,32,-1.387312,-3.181938,1.304625,-0.878938,2.982875,-1.044312,0.122223,0.102585,0.125544,0.094735,0.089533,0.073038,-1.331167,-3.259266,1.347245,-0.957542,2.913458,-1.018792,-30.198010,0.053813,-30.144197,5.381888050930
153,cal-20260717T104800Z,2026-07-17T11:20:33.745579+00:00,-45.944581,-0.284287,5.596084,-40.251293,0.325617,0.001597,0.008701,0.008995,211,32,-1.702750,-2.728687,1.074937,-0.588000,3.160500,-1.142313,0.138033,0.151636,0.120628,0.078715,0.082558,0.073038,-1.646604,-2.806016,1.117557,-0.666604,3.091083,-1.116792,-40.576910,0.014217,-40.562693,5.381888050930
154,cal-20260717T104800Z,2026-07-17T11:20:42.728841+00:00,-55.846757,-0.168058,5.623251,-50.107414,0.325617,0.014939,0.007729,0.028576,218,32,-1.972250,-2.306062,0.906500,-0.272562,3.267688,-1.197437,0.118727,0.124421,0.131716,0.110579,0.104456,0.088828,-1.916104,-2.383391,0.949120,-0.351167,3.198271,-1.171917,-50.433031,-0.031838,-50.464869,5.381888050930
155,cal-20260717T104800Z,2026-07-17T11:20:51.204140+00:00,-66.084605,-0.001491,5.625214,-60.301811,0.325617,0.004490,0.007871,0.015775,218,32,-2.149875,-1.647625,0.600250,0.009187,3.276875,-1.203563,0.138453,0.106884,0.107786,0.106657,0.089533,0.100295,-2.093729,-1.724953,0.642870,-0.069417,3.207458,-1.178042,-60.627428,-0.075289,-60.702717,5.381888050930
156,cal-20260717T104800Z,2026-07-17T11:21:41.097416+00:00,54.349688,0.827961,-0.999969,60.388274,0.325617,0.014744,0.003682,0.002605,217,32,2.079438,-1.904875,0.716625,-2.082500,-1.754813,0.710500,0.104826,0.086004,0.117909,0.114070,0.115041,0.070405,2.135583,-1.982203,0.759245,-2.161104,-1.824229,0.736021,60.062657,-0.331081,59.731576,5.381888050930
157,cal-20260717T104800Z,2026-07-17T11:22:05.193705+00:00,44.333268,0.389705,-0.372381,50.495391,0.325617,0.011542,0.010909,0.006210,218,32,1.816063,-2.612312,1.032063,-2.107000,-1.001437,0.453250,0.099519,0.088391,0.126887,0.099568,0.098738,0.088882,1.872208,-2.689641,1.074682,-2.185604,-1.070854,0.478771,50.169774,-0.454618,49.715156,5.381888050930
158,cal-20260717T104800Z,2026-07-17T11:22:18.855053+00:00,34.248352,-0.903526,-0.597685,40.480514,0.325617,0.022308,0.014598,0.008096,218,32,1.607813,-3.356500,1.378125,-2.079438,-0.174563,0.110250,0.133722,0.116754,0.126772,0.107741,0.092250,0.073632,1.663958,-3.433828,1.420745,-2.158042,-0.243979,0.135771,40.154897,-0.524657,39.630240,5.381888050930
159,cal-20260717T104800Z,2026-07-17T11:22:51.522638+00:00,24.628760,0.519983,-0.343349,31.028401,0.325617,0.003653,0.002224,0.002997,218,32,1.231125,-3.485125,1.411813,-2.162125,0.465500,-0.091875,0.105424,0.111146,0.129005,0.116588,0.116754,0.060654,1.287271,-3.562453,1.454432,-2.240729,0.396083,-0.066354,30.702784,-0.692136,30.010648,5.381888050930
160,cal-20260717T104800Z,2026-07-17T11:23:13.569612+00:00,14.511867,0.370792,0.532645,21.024538,0.325617,0.002144,0.017961,0.027881,217,32,0.762563,-3.739313,1.531250,-2.051875,1.065750,-0.290938,0.164616,0.131973,0.121309,0.108323,0.110623,0.072505,0.818708,-3.816641,1.573870,-2.130479,0.996333,-0.265417,20.698921,-0.805166,19.893755,5.381888050930
161,cal-20260717T104800Z,2026-07-17T11:23:36.890651+00:00,4.650776,-0.059421,0.482629,11.283009,0.325617,0.001992,0.014383,0.005172,218,32,0.441000,-4.011875,1.629250,-1.825250,1.788500,-0.603313,0.124460,0.131569,0.140259,0.140259,0.119378,0.102962,0.497146,-4.089203,1.671870,-1.903854,1.719083,-0.577792,10.957392,-0.924728,10.032664,5.381888050930
162,cal-20260717T104800Z,2026-07-17T11:23:58.611525+00:00,-5.766596,-0.794241,-0.738108,0.816822,0.325617,0.127310,0.011327,0.002508,210,32,0.153125,-4.474312,1.825250,-1.488375,2.480625,-0.866688,0.129193,0.118360,0.121309,0.112532,0.100920,0.093501,0.209271,-4.551641,1.867870,-1.566979,2.411208,-0.841167,0.491205,-0.875913,-0.384708,5.381888050930
163,cal-20260717T104800Z,2026-07-17T11:24:03.459610+00:00,-6.136538,-0.840435,-0.713875,0.414306,0.325617,0.002236,0.006000,0.003564,211,32,0.143937,-4.431438,1.782375,-1.479188,2.492875,-0.860563,0.131679,0.137998,0.106884,0.103712,0.086004,0.095549,0.200083,-4.508766,1.824995,-1.557792,2.423458,-0.835042,0.088689,-0.843339,-0.754650,5.381888050930
164,cal-20260717T104800Z,2026-07-17T11:24:33.026652+00:00,-6.879879,0.214881,-0.162985,-0.527691,0.325617,0.001149,0.003019,0.003476,214,32,0.147000,-4.146625,1.666000,-1.552687,2.581688,-0.897312,0.145144,0.100920,0.093137,0.102962,0.098345,0.086621,0.203146,-4.223953,1.708620,-1.631292,2.512271,-0.871792,-0.853308,-0.644683,-1.497991,5.381888050930
165,cal-20260717T104800Z,2026-07-17T11:24:36.005177+00:00,-6.798860,0.217769,-0.177189,-0.466684,0.325617,0.001954,0.001786,0.007879,210,32,0.098000,-4.149687,1.684375,-1.519000,2.621500,-0.860563,0.129343,0.113004,0.115252,0.105608,0.116754,0.069227,0.154146,-4.227016,1.726995,-1.597604,2.552083,-0.835042,-0.792301,-0.624671,-1.416972,5.381888050930
166,cal-20260717T104800Z,2026-07-17T11:24:54.077738+00:00,-6.056154,-0.659238,-0.317014,0.154596,0.325617,0.003173,0.003387,0.003617,210,32,0.088813,-4.354875,1.751750,-1.457750,2.502063,-0.866688,0.127799,0.121787,0.113389,0.085326,0.082499,0.079145,0.144958,-4.432203,1.794370,-1.536354,2.432646,-0.841167,-0.171021,-0.503245,-0.674266,5.381888050930
167,cal-20260717T104800Z,2026-07-17T11:25:07.687732+00:00,-16.180575,0.130967,-0.586411,-10.061268,0.325617,0.012807,0.014813,0.003616,218,32,-0.229687,-4.226250,1.718063,-1.209688,3.111500,-1.081063,0.107381,0.128743,0.151380,0.115713,0.108502,0.094735,-0.173542,-4.303578,1.760682,-1.288292,3.042083,-1.055542,-10.386885,-0.411802,-10.798687,5.381888050930
168,cal-20260717T104800Z,2026-07-17T11:25:15.941236+00:00,-26.237501,0.973371,-0.699479,-20.173648,0.325617,0.005930,0.009525,0.010485,218,32,-0.502250,-3.935312,1.638437,-0.891188,3.577000,-1.231125,0.123836,0.117044,0.117374,0.100680,0.096406,0.092929,-0.446104,-4.012641,1.681057,-0.969792,3.507583,-1.205604,-20.499265,-0.356348,-20.855613,5.381888050930
169,cal-20260717T104800Z,2026-07-17T11:25:21.846074+00:00,-36.207554,0.035600,-0.020130,-30.183375,0.325617,0.008477,0.002094,0.009289,210,32,-1.117813,-3.788312,1.555750,-0.563500,3.592313,-1.286250,0.124110,0.091829,0.116089,0.108502,0.101446,0.113389,-1.061667,-3.865641,1.598370,-0.642104,3.522896,-1.260729,-30.508992,-0.316674,-30.825666,5.381888050930
170,cal-20260717T104800Z,2026-07-17T11:25:40.305279+00:00,-45.964106,-0.025599,0.181380,-40.063951,0.325617,0.011548,0.004666,0.060247,218,32,-1.506750,-3.497375,1.417938,-0.205187,3.699500,-1.335250,0.118727,0.148181,0.126887,0.122855,0.099568,0.088882,-1.450604,-3.574703,1.460557,-0.283792,3.630083,-1.309729,-40.389568,-0.192650,-40.582218,5.381888050930
171,cal-20260717T104800Z,2026-07-17T11:25:48.043435+00:00,-55.405491,1.012697,-0.133358,-49.557328,0.325617,0.007378,0.015951,0.006796,218,32,-1.693563,-2.851187,1.176000,0.082687,3.941438,-1.427125,0.129903,0.112316,0.116754,0.117044,0.101827,0.089533,-1.637417,-2.928516,1.218620,0.004083,3.872021,-1.401604,-49.882945,-0.140658,-50.023603,5.381888050930
172,cal-20260717T104800Z,2026-07-17T11:26:03.443900+00:00,-66.050331,0.874793,-0.369226,-60.305641,0.325617,0.006833,0.002419,0.002817,217,32,-2.073313,-2.296875,1.010625,0.483875,3.880187,-1.417938,0.093501,0.142858,0.100920,0.092929,0.108100,0.089696,-2.017167,-2.374203,1.053245,0.405271,3.810771,-1.392417,-60.631258,-0.037185,-60.668443,5.381888050930
173,cal-20260717T104800Z,2026-07-17T11:26:37.188668+00:00,55.164209,-0.539320,-5.121692,60.682174,0.325617,0.004183,0.001642,0.009074,210,32,2.618438,-2.012062,0.701313,-2.333625,-1.393438,0.520625,0.134588,0.124421,0.108814,0.080419,0.081555,0.084183,2.674583,-2.089391,0.743932,-2.412229,-1.462854,0.546146,60.356557,0.189540,60.546097,5.381888050930
174,cal-20260717T104800Z,2026-07-17T11:26:45.751237+00:00,45.455108,-0.947913,-4.919049,50.915542,0.325617,0.005455,0.007153,0.006485,211,32,2.523500,-2.799125,1.016750,-2.388750,-0.640062,0.171500,0.145144,0.136197,0.110623,0.101875,0.105562,0.108502,2.579646,-2.876453,1.059370,-2.467354,-0.709479,0.197021,50.589925,0.247071,50.836996,5.381888050930
175,cal-20260717T104800Z,2026-07-17T11:26:55.803709+00:00,35.421813,0.230838,-5.420064,40.814707,0.325617,0.004681,0.002363,0.005387,211,32,2.238688,-3.218688,1.191312,-2.529625,0.150062,-0.116375,0.102962,0.119661,0.134300,0.115252,0.121906,0.094582,2.294833,-3.296016,1.233932,-2.608229,0.080646,-0.090854,40.489090,0.314611,40.803701,5.381888050930
176,cal-20260717T104800Z,2026-07-17T11:27:06.287377+00:00,25.462074,0.711094,-5.906824,30.784530,0.325617,0.004179,0.004112,0.002534,217,32,1.956937,-3.702562,1.384250,-2.434687,1.078000,-0.401187,0.135162,0.113346,0.092302,0.114366,0.089749,0.087510,2.013083,-3.779891,1.426870,-2.513292,1.008583,-0.375667,30.458913,0.385049,30.843962,5.381888050930
177,cal-20260717T104800Z,2026-07-17T11:27:15.067633+00:00,15.549022,0.731290,-5.847649,20.812484,0.325617,0.001121,0.004767,0.001495,210,32,1.669062,-4.036375,1.522063,-2.189688,1.813000,-0.710500,0.107019,0.132741,0.121906,0.091829,0.108502,0.093137,1.725208,-4.113703,1.564682,-2.268292,1.743583,-0.684979,20.486867,0.444043,20.930910,5.381888050930
178,cal-20260717T104800Z,2026-07-17T11:27:26.528077+00:00,5.596303,-0.880434,-5.529045,10.782765,0.325617,0.029209,0.020343,0.008689,217,32,1.283187,-4.753000,1.865063,-1.626187,2.404063,-0.924875,0.130201,0.142994,0.109876,0.113687,0.105562,0.113900,1.339333,-4.830328,1.907682,-1.704792,2.334646,-0.899354,10.457148,0.521043,10.978191,5.381888050930
179,cal-20260717T104800Z,2026-07-17T11:27:35.441738+00:00,-4.187006,-1.007158,-5.310438,0.939566,0.325617,0.002448,0.004693,0.006175,218,32,0.854438,-4.982687,1.975313,-1.228063,2.967563,-1.114750,0.127496,0.149579,0.124732,0.078654,0.109169,0.092302,0.910583,-5.060016,2.017932,-1.306667,2.898146,-1.089229,0.613949,0.580933,1.194882,5.381888050930
180,cal-20260717T104800Z,2026-07-17T11:27:50.304860+00:00,-15.586218,0.264589,-5.308637,-10.559509,0.325617,0.019457,0.014150,0.005519,211,32,0.388937,-4.777500,1.917125,-0.869750,3.641313,-1.365875,0.148279,0.108502,0.113900,0.098787,0.086621,0.096205,0.445083,-4.854828,1.959745,-0.948354,3.571896,-1.340354,-10.885126,0.680796,-10.204330,5.381888050930
181,cal-20260717T104800Z,2026-07-17T11:27:56.661612+00:00,-25.015082,-0.065140,-4.939967,-20.031082,0.325617,0.010497,0.006385,0.014358,210,32,-0.079625,-4.823437,1.950813,-0.474687,3.852625,-1.405687,0.139567,0.133432,0.112316,0.090126,0.087786,0.101446,-0.023479,-4.900766,1.993432,-0.553292,3.783208,-1.380167,-20.356699,0.723505,-19.633194,5.381888050930
182,cal-20260717T104800Z,2026-07-17T11:28:12.809109+00:00,-35.180043,-0.904733,-5.901216,-30.304536,0.325617,0.001705,0.005560,0.008565,218,32,-0.560438,-4.991875,2.018187,0.088813,3.953688,-1.454688,0.100295,0.105424,0.113687,0.087510,0.101446,0.102962,-0.504292,-5.069203,2.060807,0.010208,3.884271,-1.429167,-30.630153,0.831998,-29.798155,5.381888050930
183,cal-20260717T104800Z,2026-07-17T11:28:59.159915+00:00,-45.358232,0.282053,-5.824161,-40.546973,0.325617,0.008467,0.005177,0.006030,210,32,-0.952438,-4.321187,1.822188,0.425687,4.284438,-1.540437,0.106293,0.120307,0.082028,0.088391,0.087067,0.093914,-0.896292,-4.398516,1.864807,0.347083,4.215021,-1.514917,-40.872590,0.896246,-39.976344,5.381888050930
184,cal-20260717T104800Z,2026-07-17T11:29:05.257403+00:00,-54.852030,0.315720,-5.680019,-49.989370,0.325617,0.002896,0.006824,0.003943,217,32,-1.442438,-3.892437,1.641500,0.744188,4.247688,-1.558812,0.132266,0.147755,0.116754,0.108100,0.101446,0.094325,-1.386292,-3.969766,1.684120,0.665583,4.178271,-1.533292,-50.314987,0.844845,-49.470142,5.381888050930
185,cal-20260717T104800Z,2026-07-17T11:29:13.974568+00:00,-64.508205,0.457966,-5.614353,-59.572061,0.325617,0.167143,0.006526,0.039401,211,32,-1.907938,-3.316688,1.470000,1.105563,4.177250,-1.463875,0.131679,0.129604,0.126925,0.083432,0.104872,0.102444,-1.851792,-3.394016,1.512620,1.026958,4.107833,-1.438354,-59.897678,0.771361,-59.126317,5.381888050930
186,cal-20260717T104800Z,2026-07-17T11:29:49.071942+00:00,55.553658,-0.412946,-10.093686,60.785668,0.325617,0.003815,0.004557,0.002614,211,32,3.215625,-1.699688,0.346062,-2.777687,-1.105563,0.251125,0.139567,0.118360,0.111277,0.088391,0.093914,0.102444,3.271771,-1.777016,0.388682,-2.856292,-1.174979,0.276646,60.460051,0.475495,60.935546,5.381888050930
187,cal-20260717T104800Z,2026-07-17T11:29:56.221732+00:00,44.741186,-0.535324,-10.016585,50.033467,0.325617,0.058636,0.006081,0.051895,217,32,3.151312,-2.646000,0.787062,-2.670500,-0.137813,-0.107188,0.129604,0.126925,0.104084,0.089749,0.105195,0.100680,3.207458,-2.723328,0.829682,-2.749104,-0.207229,-0.081667,49.707850,0.415224,50.123074,5.381888050930
188,cal-20260717T104800Z,2026-07-17T11:30:04.359870+00:00,35.826458,-0.642166,-10.032216,41.187343,0.325617,0.052965,0.004126,0.031873,211,32,3.050250,-3.417750,1.050437,-2.483688,0.646188,-0.367500,0.116089,0.123836,0.127496,0.077163,0.092668,0.074676,3.106396,-3.495078,1.093057,-2.562292,0.576771,-0.341979,40.861726,0.346620,41.208346,5.381888050930
189,cal-20260717T104800Z,2026-07-17T11:30:11.456692+00:00,25.226042,-0.727530,-9.875359,30.646752,0.325617,0.001803,0.011187,0.010872,210,32,2.725625,-4.155812,1.353625,-2.192750,1.534312,-0.692125,0.127988,0.119012,0.112532,0.095600,0.107381,0.089533,2.781771,-4.233141,1.396245,-2.271354,1.464896,-0.666604,30.321135,0.286795,30.607930,5.381888050930
190,cal-20260717T104800Z,2026-07-17T11:30:19.204454+00:00,15.129076,-0.877356,-9.737618,20.615098,0.325617,0.001703,0.009633,0.002767,210,32,2.407125,-4.710125,1.693563,-1.797688,2.275437,-0.961625,0.113900,0.136197,0.125042,0.101446,0.098738,0.084183,2.463271,-4.787453,1.736182,-1.876292,2.206021,-0.936104,20.289481,0.221483,20.510964,5.381888050930
191,cal-20260717T104800Z,2026-07-17T11:30:26.008015+00:00,4.951434,-0.969620,-9.571223,10.494809,0.325617,0.004186,0.011002,0.003347,217,32,2.012062,-5.145000,1.846688,-1.384250,2.946125,-1.169875,0.093085,0.111321,0.102962,0.110623,0.096205,0.092929,2.068208,-5.222328,1.889307,-1.462854,2.876708,-1.144354,10.169192,0.164130,10.333322,5.381888050930
192,cal-20260717T104800Z,2026-07-17T11:30:32.471126+00:00,-4.822953,-1.033962,-9.479364,0.774905,0.325617,0.054044,0.004588,0.023592,218,32,1.620062,-5.426750,2.039625,-0.912625,3.426938,-1.298500,0.108457,0.133469,0.123052,0.087786,0.104084,0.105608,1.676208,-5.504078,2.082245,-0.991229,3.357521,-1.272979,0.449288,0.109647,0.558935,5.381888050930
193,cal-20260717T104800Z,2026-07-17T11:30:39.038282+00:00,-15.501051,-1.069366,-9.388105,-9.847833,0.325617,0.004330,0.002963,0.005517,214,32,1.108625,-5.622750,2.131500,-0.431812,3.834250,-1.473062,0.115252,0.128743,0.121946,0.095953,0.118727,0.084356,1.164771,-5.700078,2.174120,-0.510417,3.764833,-1.447542,-10.173450,0.054287,-10.119163,5.381888050930
194,cal-20260717T104800Z,2026-07-17T11:30:47.087833+00:00,-26.059282,-1.004565,-9.218061,-20.338207,0.325617,0.003350,0.011197,0.003456,211,32,0.588000,-5.622750,2.208063,0.052063,4.134375,-1.534312,0.089749,0.172007,0.089696,0.089696,0.112532,0.077163,0.644146,-5.700078,2.250682,-0.026542,4.064958,-1.508792,-20.663824,-0.013570,-20.677394,5.381888050930
195,cal-20260717T104800Z,2026-07-17T11:31:03.820884+00:00,-35.416808,-0.679133,-10.467779,-29.554676,0.325617,0.006572,0.010472,0.006393,217,32,0.300125,-5.653375,2.211125,0.572688,4.373250,-1.586375,0.113900,0.100920,0.111146,0.079145,0.088882,0.094582,0.356271,-5.730703,2.253745,0.494083,4.303833,-1.560854,-29.880293,-0.154627,-30.034920,5.381888050930
196,cal-20260717T104800Z,2026-07-17T11:31:10.041547+00:00,-45.932727,-0.600092,-10.337793,-40.018156,0.325617,0.007268,0.004523,0.009842,218,32,-0.388937,-5.353250,2.174375,1.025937,4.419188,-1.558812,0.107019,0.110623,0.103945,0.086172,0.117704,0.076152,-0.332792,-5.430578,2.216995,0.947333,4.349771,-1.533292,-40.343773,-0.207066,-40.550839,5.381888050930
197,cal-20260717T104800Z,2026-07-17T11:31:17.054004+00:00,-55.764368,-0.513371,-10.304710,-49.790683,0.325617,0.002814,0.004120,0.012816,210,32,-0.980000,-4.906125,2.061062,1.353625,4.318125,-1.509813,0.108502,0.116588,0.080599,0.115252,0.129193,0.095953,-0.923854,-4.983453,2.103682,1.275021,4.248708,-1.484292,-50.116300,-0.266180,-50.382480,5.381888050930
198,cal-20260717T104800Z,2026-07-17T11:31:24.744957+00:00,-66.648702,-0.429381,-10.347400,-60.610183,0.325617,0.006864,0.005369,0.005805,217,32,-1.681312,-4.177250,1.843625,1.693563,4.109875,-1.411813,0.114366,0.131127,0.125544,0.103338,0.099373,0.092668,-1.625167,-4.254578,1.886245,1.614958,4.040458,-1.386292,-60.935800,-0.331014,-61.266814,5.381888050930
199,cal-20260717T104800Z,2026-07-17T11:32:08.957238+00:00,53.672669,-5.495003,10.125547,60.083890,0.325617,0.011658,0.004164,0.006271,218,32,1.059625,-2.642937,1.188250,-0.973875,-1.237250,0.633938,0.125544,0.139671,0.140259,0.105424,0.092302,0.086172,1.115771,-2.720266,1.230870,-1.052479,-1.306667,0.659458,59.758273,-0.703716,59.054557,5.381888050930
200,cal-20260717T104800Z,2026-07-17T11:32:14.821909+00:00,44.194766,-5.620143,10.216010,50.655426,0.325617,0.018964,0.004334,0.008545,218,32,0.735000,-3.053313,1.353625,-1.148438,-0.872812,0.465500,0.116754,0.138837,0.130386,0.109169,0.117704,0.089749,0.791146,-3.130641,1.396245,-1.227042,-0.942229,0.491021,50.329809,-0.753155,49.576654,5.381888050930
201,cal-20260717T104800Z,2026-07-17T11:32:23.725960+00:00,34.371043,-5.647932,10.201775,40.906762,0.325617,0.010882,0.001339,0.002929,217,32,0.336875,-3.316688,1.485313,-1.255625,-0.468562,0.315437,0.116588,0.086621,0.117044,0.103945,0.104826,0.098738,0.393021,-3.394016,1.527932,-1.334229,-0.537979,0.340958,40.581145,-0.828214,39.752931,5.381888050930
