trial,sample,elapsed_s,S1_Bx_raw_mT,S1_By_raw_mT,S1_Bz_raw_mT,S2_Bx_raw_mT,S2_By_raw_mT,S2_Bz_raw_mT,S1_Bx_corrected_mT,S1_By_corrected_mT,S1_Bz_corrected_mT,S2_Bx_corrected_mT,S2_By_corrected_mT,S2_Bz_corrected_mT
4,33,58.869437,0.098000,-4.606000,1.764000,-1.568000,2.058000,-0.686000,0.158229,-4.684094,1.807385,-1.649667,1.986031,-0.654099
4,34,58.902843,0.196000,-4.508000,1.862000,-1.470000,2.156000,-0.686000,0.256229,-4.586094,1.905385,-1.551667,2.084031,-0.654099
4,35,58.936229,0.294000,-4.508000,1.764000,-1.470000,2.156000,-0.784000,0.354229,-4.586094,1.807385,-1.551667,2.084031,-0.752099
4,36,58.969615,0.196000,-4.508000,1.960000,-1.470000,2.156000,-0.784000,0.256229,-4.586094,2.003385,-1.551667,2.084031,-0.752099
4,37,59.003015,0.000000,-4.606000,1.862000,-1.568000,2.352000,-0.784000,0.060229,-4.684094,1.905385,-1.649667,2.280031,-0.752099
4,38,59.036402,0.196000,-4.704000,1.666000,-1.470000,2.352000,-0.686000,0.256229,-4.782094,1.709385,-1.551667,2.280031,-0.654099
4,39,59.069790,0.294000,-4.508000,1.960000,-1.372000,2.156000,-0.588000,0.354229,-4.586094,2.003385,-1.453667,2.084031,-0.556099
4,40,59.103199,0.000000,-4.704000,1.764000,-1.470000,2.254000,-0.784000,0.060229,-4.782094,1.807385,-1.551667,2.182031,-0.752099
4,41,59.136727,0.098000,-4.606000,1.764000,-1.372000,2.156000,-0.882000,0.158229,-4.684094,1.807385,-1.453667,2.084031,-0.850099
4,42,59.170119,0.294000,-4.606000,1.862000,-1.470000,2.156000,-0.686000,0.354229,-4.684094,1.905385,-1.551667,2.084031,-0.654099
4,43,59.203533,0.294000,-4.606000,1.862000,-1.470000,2.156000,-0.882000,0.354229,-4.684094,1.905385,-1.551667,2.084031,-0.850099
4,44,59.236928,0.196000,-4.410000,1.960000,-1.470000,2.156000,-0.686000,0.256229,-4.488094,2.003385,-1.551667,2.084031,-0.654099
4,45,59.270332,0.196000,-4.606000,1.862000,-1.470000,2.156000,-0.588000,0.256229,-4.684094,1.905385,-1.551667,2.084031,-0.556099
4,46,59.303731,0.196000,-4.704000,1.960000,-1.568000,2.254000,-0.686000,0.256229,-4.782094,2.003385,-1.649667,2.182031,-0.654099
4,47,59.337149,0.294000,-4.508000,2.156000,-1.470000,2.156000,-0.784000,0.354229,-4.586094,2.199385,-1.551667,2.084031,-0.752099
4,48,59.370547,0.196000,-4.704000,1.960000,-1.372000,2.254000,-0.784000,0.256229,-4.782094,2.003385,-1.453667,2.182031,-0.752099
4,49,59.404022,0.196000,-4.704000,1.960000,-1.666000,2.254000,-0.882000,0.256229,-4.782094,2.003385,-1.747667,2.182031,-0.850099
4,50,59.437444,0.000000,-4.606000,2.058000,-1.470000,2.254000,-0.980000,0.060229,-4.684094,2.101385,-1.551667,2.182031,-0.948099
4,51,59.470841,0.098000,-4.704000,1.764000,-1.372000,2.058000,-0.980000,0.158229,-4.782094,1.807385,-1.453667,1.986031,-0.948099
4,52,59.504238,0.196000,-4.606000,1.862000,-1.372000,2.254000,-0.686000,0.256229,-4.684094,1.905385,-1.453667,2.182031,-0.654099
4,53,59.537629,0.196000,-4.606000,1.862000,-1.470000,2.254000,-0.784000,0.256229,-4.684094,1.905385,-1.551667,2.182031,-0.752099
4,54,59.571021,0.196000,-4.704000,1.764000,-1.568000,2.058000,-0.784000,0.256229,-4.782094,1.807385,-1.649667,1.986031,-0.752099
4,55,59.604416,0.196000,-4.900000,1.764000,-1.372000,2.254000,-0.784000,0.256229,-4.978094,1.807385,-1.453667,2.182031,-0.752099
4,56,59.637805,0.098000,-4.508000,1.862000,-1.372000,2.254000,-0.784000,0.158229,-4.586094,1.905385,-1.453667,2.182031,-0.752099
4,57,59.671191,0.392000,-4.606000,1.764000,-1.568000,2.254000,-0.686000,0.452229,-4.684094,1.807385,-1.649667,2.182031,-0.654099
4,58,59.704591,0.294000,-4.704000,1.764000,-1.470000,2.156000,-0.882000,0.354229,-4.782094,1.807385,-1.551667,2.084031,-0.850099
4,59,59.737980,0.196000,-4.410000,1.862000,-1.568000,2.058000,-0.686000,0.256229,-4.488094,1.905385,-1.649667,1.986031,-0.654099
4,60,59.771371,0.000000,-4.606000,1.764000,-1.470000,2.156000,-0.784000,0.060229,-4.684094,1.807385,-1.551667,2.084031,-0.752099
4,61,59.804763,0.098000,-4.606000,1.862000,-1.666000,2.058000,-0.784000,0.158229,-4.684094,1.905385,-1.747667,1.986031,-0.752099
4,62,59.838149,0.196000,-4.606000,1.960000,-1.372000,2.058000,-0.686000,0.256229,-4.684094,2.003385,-1.453667,1.986031,-0.654099
4,63,59.871538,-0.098000,-4.606000,1.862000,-1.470000,2.156000,-0.686000,-0.037771,-4.684094,1.905385,-1.551667,2.084031,-0.654099
4,64,59.904935,0.392000,-4.704000,1.568000,-1.372000,2.254000,-0.784000,0.452229,-4.782094,1.611385,-1.453667,2.182031,-0.752099
4,65,59.938320,0.490000,-4.704000,1.960000,-1.666000,2.156000,-0.784000,0.550229,-4.782094,2.003385,-1.747667,2.084031,-0.752099
4,66,59.971711,0.196000,-4.606000,1.862000,-1.568000,2.254000,-0.784000,0.256229,-4.684094,1.905385,-1.649667,2.182031,-0.752099
4,67,60.005152,0.196000,-4.606000,1.764000,-1.470000,2.058000,-0.882000,0.256229,-4.684094,1.807385,-1.551667,1.986031,-0.850099
4,68,60.038570,0.392000,-4.508000,1.862000,-1.666000,2.254000,-0.980000,0.452229,-4.586094,1.905385,-1.747667,2.182031,-0.948099
4,69,60.071966,0.196000,-4.508000,1.764000,-1.568000,2.254000,-0.784000,0.256229,-4.586094,1.807385,-1.649667,2.182031,-0.752099
4,70,60.105367,0.196000,-4.508000,1.960000,-1.470000,1.960000,-0.784000,0.256229,-4.586094,2.003385,-1.551667,1.888031,-0.752099
4,71,60.138768,0.098000,-4.704000,1.960000,-1.470000,2.254000,-0.784000,0.158229,-4.782094,2.003385,-1.551667,2.182031,-0.752099
4,72,60.172151,0.294000,-4.802000,2.058000,-1.470000,2.254000,-0.686000,0.354229,-4.880094,2.101385,-1.551667,2.182031,-0.654099
4,73,60.205544,0.000000,-4.704000,1.862000,-1.470000,2.058000,-0.882000,0.060229,-4.782094,1.905385,-1.551667,1.986031,-0.850099
4,74,60.238925,0.000000,-4.704000,1.862000,-1.470000,2.156000,-0.882000,0.060229,-4.782094,1.905385,-1.551667,2.084031,-0.850099
4,75,60.272327,0.196000,-4.508000,1.764000,-1.470000,2.156000,-0.882000,0.256229,-4.586094,1.807385,-1.551667,2.084031,-0.850099
4,76,60.305723,0.196000,-4.606000,1.862000,-1.372000,2.156000,-0.686000,0.256229,-4.684094,1.905385,-1.453667,2.084031,-0.654099
4,77,60.339115,0.294000,-4.900000,1.862000,-1.568000,2.254000,-0.784000,0.354229,-4.978094,1.905385,-1.649667,2.182031,-0.752099
4,78,60.372508,0.294000,-4.606000,2.058000,-1.372000,2.254000,-0.784000,0.354229,-4.684094,2.101385,-1.453667,2.182031,-0.752099
4,79,60.405897,0.098000,-4.900000,1.862000,-1.568000,2.156000,-0.686000,0.158229,-4.978094,1.905385,-1.649667,2.084031,-0.654099
4,80,60.439314,0.196000,-4.606000,1.764000,-1.470000,2.254000,-0.686000,0.256229,-4.684094,1.807385,-1.551667,2.182031,-0.654099
4,81,60.472710,0.196000,-4.508000,1.960000,-1.470000,2.352000,-0.784000,0.256229,-4.586094,2.003385,-1.551667,2.280031,-0.752099
4,82,60.506108,0.294000,-4.606000,1.960000,-1.568000,2.254000,-0.980000,0.354229,-4.684094,2.003385,-1.649667,2.182031,-0.948099
4,83,60.539499,0.294000,-4.606000,2.058000,-1.372000,2.156000,-0.686000,0.354229,-4.684094,2.101385,-1.453667,2.084031,-0.654099
4,84,60.572889,0.294000,-4.606000,1.960000,-1.372000,2.156000,-0.686000,0.354229,-4.684094,2.003385,-1.453667,2.084031,-0.654099
4,85,60.606356,0.392000,-4.606000,1.764000,-1.470000,2.352000,-0.882000,0.452229,-4.684094,1.807385,-1.551667,2.280031,-0.850099
4,86,60.639779,0.098000,-4.508000,1.862000,-1.568000,2.156000,-0.588000,0.158229,-4.586094,1.905385,-1.649667,2.084031,-0.556099
4,87,60.673174,0.098000,-4.802000,1.764000,-1.568000,2.156000,-0.784000,0.158229,-4.880094,1.807385,-1.649667,2.084031,-0.752099
4,88,60.706579,0.196000,-4.606000,1.764000,-1.372000,2.352000,-0.784000,0.256229,-4.684094,1.807385,-1.453667,2.280031,-0.752099
4,89,60.739968,0.098000,-4.704000,2.058000,-1.372000,2.156000,-0.686000,0.158229,-4.782094,2.101385,-1.453667,2.084031,-0.654099
4,90,60.773356,0.196000,-4.802000,1.764000,-1.470000,2.254000,-0.686000,0.256229,-4.880094,1.807385,-1.551667,2.182031,-0.654099
4,91,60.806753,0.098000,-4.410000,1.960000,-1.470000,2.254000,-0.882000,0.158229,-4.488094,2.003385,-1.551667,2.182031,-0.850099
4,92,60.840164,0.000000,-4.410000,1.764000,-1.568000,2.254000,-0.686000,0.060229,-4.488094,1.807385,-1.649667,2.182031,-0.654099
4,93,60.873561,0.294000,-4.606000,1.960000,-1.470000,2.254000,-0.784000,0.354229,-4.684094,2.003385,-1.551667,2.182031,-0.752099
4,94,60.906963,0.294000,-4.508000,1.764000,-1.568000,2.254000,-0.784000,0.354229,-4.586094,1.807385,-1.649667,2.182031,-0.752099
4,95,60.940348,0.098000,-4.802000,1.960000,-1.568000,2.352000,-0.686000,0.158229,-4.880094,2.003385,-1.649667,2.280031,-0.654099
4,96,60.973738,0.196000,-4.606000,1.862000,-1.568000,2.156000,-0.686000,0.256229,-4.684094,1.905385,-1.649667,2.084031,-0.654099
4,97,61.007175,0.000000,-4.606000,1.862000,-1.568000,2.156000,-0.686000,0.060229,-4.684094,1.905385,-1.649667,2.084031,-0.654099
4,98,61.040582,0.196000,-4.704000,1.862000,-1.470000,2.156000,-0.882000,0.256229,-4.782094,1.905385,-1.551667,2.084031,-0.850099
4,99,61.073970,0.392000,-4.802000,1.862000,-1.666000,2.058000,-0.784000,0.452229,-4.880094,1.905385,-1.747667,1.986031,-0.752099
4,100,61.107371,0.196000,-4.508000,1.960000,-1.764000,2.254000,-0.686000,0.256229,-4.586094,2.003385,-1.845667,2.182031,-0.654099
4,101,61.140764,0.000000,-4.802000,1.862000,-1.568000,2.156000,-0.784000,0.060229,-4.880094,1.905385,-1.649667,2.084031,-0.752099
4,102,61.174148,0.098000,-4.704000,1.862000,-1.470000,2.156000,-0.784000,0.158229,-4.782094,1.905385,-1.551667,2.084031,-0.752099
4,103,61.207601,0.098000,-4.606000,1.666000,-1.666000,2.156000,-0.686000,0.158229,-4.684094,1.709385,-1.747667,2.084031,-0.654099
4,104,61.240998,0.392000,-4.704000,1.764000,-1.372000,2.254000,-0.784000,0.452229,-4.782094,1.807385,-1.453667,2.182031,-0.752099
4,105,61.274389,0.294000,-4.704000,1.960000,-1.372000,2.156000,-0.686000,0.354229,-4.782094,2.003385,-1.453667,2.084031,-0.654099
4,106,61.307791,0.098000,-4.312000,1.764000,-1.470000,2.156000,-0.784000,0.158229,-4.390094,1.807385,-1.551667,2.084031,-0.752099
4,107,61.341175,0.098000,-4.508000,1.862000,-1.470000,2.254000,-0.784000,0.158229,-4.586094,1.905385,-1.551667,2.182031,-0.752099
4,108,61.374576,0.196000,-4.410000,1.960000,-1.568000,2.254000,-0.784000,0.256229,-4.488094,2.003385,-1.649667,2.182031,-0.752099
4,109,61.407972,0.490000,-4.704000,1.666000,-1.666000,2.254000,-0.784000,0.550229,-4.782094,1.709385,-1.747667,2.182031,-0.752099
4,110,61.441388,0.098000,-4.606000,1.960000,-1.470000,2.254000,-0.784000,0.158229,-4.684094,2.003385,-1.551667,2.182031,-0.752099
4,111,61.474791,0.098000,-4.704000,1.960000,-1.470000,2.058000,-0.882000,0.158229,-4.782094,2.003385,-1.551667,1.986031,-0.850099
4,112,61.508195,0.294000,-4.508000,1.764000,-1.372000,2.156000,-0.686000,0.354229,-4.586094,1.807385,-1.453667,2.084031,-0.654099
4,113,61.541583,0.098000,-4.606000,1.862000,-1.372000,2.254000,-0.882000,0.158229,-4.684094,1.905385,-1.453667,2.182031,-0.850099
4,114,61.574973,0.294000,-4.704000,1.862000,-1.568000,2.450000,-1.078000,0.354229,-4.782094,1.905385,-1.649667,2.378031,-1.046099
4,115,61.608367,0.196000,-4.704000,1.568000,-1.372000,2.450000,-0.686000,0.256229,-4.782094,1.611385,-1.453667,2.378031,-0.654099
4,116,61.641759,-0.098000,-4.410000,1.862000,-1.470000,2.156000,-0.980000,-0.037771,-4.488094,1.905385,-1.551667,2.084031,-0.948099
4,117,61.675149,0.294000,-4.704000,1.862000,-1.568000,2.156000,-0.686000,0.354229,-4.782094,1.905385,-1.649667,2.084031,-0.654099
4,118,61.708548,0.196000,-4.704000,1.764000,-1.568000,2.254000,-0.686000,0.256229,-4.782094,1.807385,-1.649667,2.182031,-0.654099
4,119,61.741931,0.196000,-4.508000,1.960000,-1.372000,2.254000,-0.784000,0.256229,-4.586094,2.003385,-1.453667,2.182031,-0.752099
4,120,61.775320,0.098000,-4.606000,1.764000,-1.568000,2.352000,-0.588000,0.158229,-4.684094,1.807385,-1.649667,2.280031,-0.556099
4,121,61.808771,0.196000,-4.704000,1.764000,-1.568000,2.254000,-0.686000,0.256229,-4.782094,1.807385,-1.649667,2.182031,-0.654099
4,122,61.842161,0.098000,-4.312000,2.058000,-1.568000,1.960000,-0.784000,0.158229,-4.390094,2.101385,-1.649667,1.888031,-0.752099
4,123,61.875559,0.294000,-4.508000,1.862000,-1.372000,2.352000,-0.686000,0.354229,-4.586094,1.905385,-1.453667,2.280031,-0.654099
4,124,61.908959,0.196000,-4.606000,2.058000,-1.372000,2.352000,-0.784000,0.256229,-4.684094,2.101385,-1.453667,2.280031,-0.752099
4,125,61.942345,0.000000,-4.606000,1.764000,-1.568000,2.156000,-0.686000,0.060229,-4.684094,1.807385,-1.649667,2.084031,-0.654099
4,126,61.975736,0.196000,-4.704000,1.960000,-1.470000,1.960000,-0.784000,0.256229,-4.782094,2.003385,-1.551667,1.888031,-0.752099
4,127,62.009128,0.294000,-4.508000,1.960000,-1.666000,2.254000,-0.686000,0.354229,-4.586094,2.003385,-1.747667,2.182031,-0.654099
